hhcode,year,location,expenditure,food,micro,education1,education2,health,diversity,stunting,wasting,underweight,schooling,enrolled,illness1,illness2,large,small,poultry,animals,treated,head_age,elderly,head_sex,head_married,head_educ,head_sick,ovc,hhsize,age_5under,age_0617,age_1834,age_3549,age_5064,depend_ratio,sex_ratio,adult_educ,non_active,initial_exp,agriculture,salaried,casual,self,transfers,rooms,land,livestock,water,bike,radio,phone,mosquito,road,market,communication,electricity,district1,district2,district3,district4,district5,district6,sample_nutrition,sample_education
401000172,0,401,3106.743,80.41893,1238.39,11.66667,29.16667,66.66666,9,,,,-0.2345588,100,100,100,0,0,2,2,1,61,0,1,0,0,0,3,4,0,3,0,0,1,0.75,0.75,0,0,3106.743,1,0,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000172,1,401,8173.533,88.51991,3006.735,36.69725,28.03262,116.208,12,,,,-0.2570099,100,94.64285,25,0,0,3,3,1,61,0,1,0,0,0,3,4,0,3,0,0,1,0.75,0.75,0,0,3106.743,1,0,1,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
401000175,0,401,5471.917,73.19647,1064.805,300,0,0,10,-0.1253247,-0.0277858,0.4795718,0.1871892,100,100,90.9091,0,0,3,3,1,85,1,1,0,0,1,10,11,6,4,0,0,0,1,0.4545455,0,0,5471.917,0,0,1,0,0,2,3.5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
401000175,1,401,8612.732,75.48849,3245.123,815.4944,152.9052,142.7115,11,1.212929,-0.6411487,0.2396685,0.9386541,100,94.44444,44.44445,0,0,5,5,1,85,1,1,0,0,1,10,11,6,4,0,0,0,1,0.4545455,0,0,5471.917,0,0,1,0,0,2,3.5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
401000176,0,401,6021.733,70.46808,1198.202,100,0,83.33334,10,-0.6012855,1.161005,0.397482,0.940042,75,100,100,0,5,2,7,1,54,0,0,1,4,0,4,8,2,4,1,0,1,0.75,0.625,0,2,6021.733,0,0,1,1,0,4,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
401000176,1,401,20567.69,68.83566,4385.928,2359.837,634.5566,50.9684,10,-1.67835,0.6707884,-0.5816814,0.4138002,100,81.54762,50,2,0,3,5,1,54,0,0,1,4,0,4,8,2,4,1,0,1,0.75,0.625,0,2,6021.733,0,0,1,1,0,4,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
402000001,0,402,2683.94,75.50243,1204.332,148.3333,25,20,6,,,,-0.3238052,100,100,100,0,2,0,2,1,70,1,1,0,0,0,3,4,0,3,0,0,0,1,0.5,0,0,2683.94,0,0,1,0,0,4,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
402000001,1,402,7110.583,45.02889,3058.315,25.4842,12.7421,3200.816,8,,,,-0.1640797,100,69.64285,50,0,4,1,5,1,70,1,1,0,0,0,3,4,0,3,0,0,0,1,0.5,0,0,2683.94,0,0,1,0,0,4,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
402000003,0,402,10394.02,47.61573,1291.296,100,908.1667,166.6667,10,,,,0.9701407,100,100,100,1,0,1,2,1,61,0,1,0,0,0,2,3,0,2,0,0,1,0.6666667,0.6666667,0,1,10394.02,1,0,0,0,0,3,4,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000003,1,402,4306.361,91.01678,1658.531,45.87156,63.7105,11.21305,8,,,,-0.053831,100,94.04762,66.66667,3,0,5,8,1,61,0,1,0,0,0,2,3,0,2,0,0,1,0.6666667,0.6666667,0,1,10394.02,1,0,0,0,0,3,4,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000004,0,402,8992.891,64.18282,3238.25,7.5,75,0,10,0.3242393,0.266667,0.3804102,-0.1060208,100,100,100,3,4,15,22,1,58,0,1,0,8,0,4,5,1,3,0,0,1,0.8,0.4,1,1,8992.891,1,0,1,0,0,4,0.3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000004,1,402,14800.91,78.81841,5376.04,657.4924,193.6799,0,12,-1.063671,-0.0061588,-0.6330061,0.3363963,100,100,100,3,0,24,27,1,58,0,1,0,8,0,4,5,1,3,0,0,1,0.8,0.4,1,1,8992.891,1,0,1,0,0,4,0.3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000006,0,402,3219.093,83.66518,1242.094,16.66667,29.16667,100,10,,,,1.033271,100,100,100,0,0,2,2,1,72,1,1,0,4,0,2,3,0,2,0,0,0,1,0.3333333,0,0,3219.093,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000006,1,402,12925.17,70.79165,5349.635,265.0357,347.6045,815.4944,11,,,,-0.3301708,100,93.45238,57.14286,1,0,8,9,1,72,1,1,0,4,0,2,3,0,2,0,0,0,1,0.3333333,0,0,3219.093,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000007,0,402,5482.816,79.36888,2182.216,37.5,16.66667,66.66666,8,-0.7456517,-0.0744254,-0.5216476,0.2196577,100,96.1648,85.71429,2,1,6,9,1,73,1,0,1,0,0,5,7,1,4,0,1,0,0.8571429,0.2857143,0,1,5482.816,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
402000007,1,402,10093.71,84.87769,3338.569,91.74312,81.54944,71.35576,9,,,,0.3705396,100,97.61905,83.33333,2,6,0,8,1,73,1,0,1,0,0,5,7,1,4,0,1,0,0.8571429,0.2857143,0,1,5482.816,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
402000012,0,402,6947.513,43.37782,2006.394,170.8333,8.333333,1333.333,8,,,,0.0069365,100,76.98882,66.66667,0,0,0,0,1,81,1,1,0,2,0,2,3,0,2,0,0,0,1,0.6666667,0,0,6947.513,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000012,1,402,3038.102,75.05349,917.4294,40.77472,22.93578,10.19368,7,,,,0.3598328,100,100,50,1,0,0,1,1,81,1,1,0,2,0,2,3,0,2,0,0,0,1,0.6666667,0,0,6947.513,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000013,0,402,6795.39,69.0084,1631.396,0,0,166.6667,7,-0.4700093,0.3134105,0.0602394,-0.070333,100,100,100,2,2,4,8,1,65,1,0,1,0,0,6,11,3,3,3,0,1,0.6363636,0.3636364,3,4,6795.39,0,0,1,0,0,3,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
402000013,1,402,8686.993,90.84833,2506.984,106.0143,48.41998,40.77472,9,-0.2606762,0.5894688,0.2540595,0.469119,100,89.28571,33.33334,4,4,4,12,1,65,1,0,1,0,0,6,11,3,3,3,0,1,0.6363636,0.3636364,3,4,6795.39,0,0,1,0,0,3,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
402000014,0,402,3397.65,77.10182,617.7545,0,0,0,7,0.8756917,0.2358998,0.7067723,0.5537711,100,100,100,2,1,1,4,1,65,1,1,0,4,0,8,10,1,7,1,0,0,0.9,0.6,0,0,3397.65,0,0,1,0,0,4,1.5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000014,1,402,17742.02,79.72412,3421.509,609.0724,76.4526,152.9052,12,-2.646437,-0.4132267,-2.007772,0.2657872,83.33333,99.20635,90,2,2,0,4,1,65,1,1,0,4,0,8,10,1,7,1,0,0,0.9,0.6,0,0,3397.65,0,0,1,0,0,4,1.5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000015,0,402,3973.973,66.24705,1503.312,0,0,13.33333,6,2.31029,0.3863898,1.572298,0.0551819,100,100,87.5,0,0,2,2,1,64,0,0,1,0,0,4,9,2,5,0,1,1,0.7777778,0.4444444,1,1,3973.973,0,0,1,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000015,1,402,12174.84,81.35392,3711.048,652.3955,202.8542,10.19368,10,1.368067,1.158172,1.574092,0.431832,100,98.80952,85.71429,2,0,10,12,1,64,0,0,1,0,0,4,9,2,5,0,1,1,0.7777778,0.4444444,1,1,3973.973,0,0,1,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000016,0,402,6995.133,73.35171,2066.073,12.5,20.83333,150,10,,,,-0.5696903,66.66667,100,100,3,3,4,10,1,70,1,0,1,8,0,3,5,0,3,0,0,1,0.8,0.2,1,1,6995.133,0,0,1,0,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000016,1,402,12463.24,85.63359,6154.306,30.58104,48.41998,65.23955,12,,,,0.8594237,100,91.66666,20,6,0,10,16,1,70,1,0,1,8,0,3,5,0,3,0,0,1,0.8,0.2,1,1,6995.133,0,0,1,0,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000017,0,402,4968.117,71.03194,2011.63,87.5,66.66666,0,9,,,,-0.1554463,100,100,100,0,0,2,2,1,72,1,0,1,4,0,2,5,0,2,1,0,0,0.8,0.4,1,1,4968.117,0,0,1,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000017,1,402,5280.477,84.05644,2901.742,35.67788,33.12946,101.9368,10,,,,0.3598328,100,85.71429,50,4,0,3,7,1,72,1,0,1,4,0,2,5,0,2,1,0,0,0.8,0.4,1,1,4968.117,0,0,1,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000018,0,402,8445.383,45.3745,3626.266,1666.667,825,810,9,,,,1.311094,100,100,100,0,0,6,6,1,60,0,1,0,0,0,1,3,0,1,1,0,1,0.3333333,0.3333333,1,2,8445.383,0,0,1,0,0,2,0.5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
402000018,1,402,5489.165,75.50544,982.0869,254.842,96.83996,346.5851,8,,,,1.251811,100,98.80952,50,0,0,2,2,1,60,0,1,0,0,0,1,3,0,1,1,0,1,0.3333333,0.3333333,1,2,8445.383,0,0,1,0,0,2,0.5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
402000020,0,402,12961.2,81.51406,3346.539,133.3333,58.33333,300,10,,,,-0.5412503,100,100,100,2,3,2,7,1,79,1,0,1,4,0,6,16,0,8,6,0,0,0.625,0.5625,6,6,12961.2,1,0,1,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000020,1,402,2891.107,46.90033,451.7354,484.1998,89.19469,71.35576,6,,,,-0.1038306,100,79.7619,16.66667,3,4,0,7,1,79,1,0,1,4,0,6,16,0,8,6,0,0,0.625,0.5625,6,6,12961.2,1,0,1,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000021,0,402,5054.28,65.62319,1379.04,112.5,25,466.6667,10,,,,-0.4033953,100,100,100,5,0,4,9,1,68,1,1,0,5,0,2,3,0,2,0,0,0,1,0.3333333,0,0,5054.28,1,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000021,1,402,7187.625,81.79706,2735.831,35.67788,25.4842,142.7115,12,,,,0.4694331,100,97.61905,33.33334,4,3,14,21,1,68,1,1,0,5,0,2,3,0,2,0,0,0,1,0.3333333,0,0,5054.28,1,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000022,0,402,1733.007,36.97851,351.2851,2.5,0,1.666667,6,,,,0.359607,100,100,100,0,1,2,3,1,70,1,1,0,0,0,1,2,0,1,0,0,0,1,0.5,0,0,1733.007,0,0,1,0,0,1,1.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000022,1,402,2687.417,81.00408,523.0981,25.4842,0,6.116208,9,,,,-0.0629671,100,100,100,0,0,0,0,1,70,1,1,0,0,0,1,2,0,1,0,0,0,1,0.5,0,0,1733.007,0,0,1,0,0,1,1.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000023,0,402,3885.003,55.61565,1323.548,135.8333,45.83333,166.6667,7,1.670106,-1.406519,-1.948699,0.3356257,100,82.74162,60,0,0,3,3,1,75,1,1,0,0,0,4,6,2,2,1,0,0,0.8333333,0.6666667,1,0,3885.003,1,0,1,0,0,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
402000023,1,402,8259.185,59.96179,2561.672,535.1682,168.1957,1186.544,10,,4.036713,-2.158026,1.838123,100,100,33.33334,1,0,4,5,1,75,1,1,0,0,0,4,6,2,2,1,0,0,0.8333333,0.6666667,1,0,3885.003,1,0,1,0,0,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
402000024,0,402,11318.07,54.66983,1758.301,1.666667,0,1866.667,7,-2.527252,-0.1303636,-1.632408,-0.7878802,100,51.3478,40,1,3,4,8,1,80,1,0,1,0,1,3,8,3,2,1,0,1,0.75,0.25,1,2,11318.07,0,0,1,0,0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000024,1,402,,,,,,,,,,,,,,,,,,,1,80,1,0,1,0,1,3,8,3,2,1,0,1,0.75,0.25,1,2,11318.07,0,0,1,0,0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000025,0,402,4512.237,74.75384,816.7206,7.5,10,166.6667,9,-2.928801,1.027508,-1.244549,-0.1726261,100,100,100,1,2,4,7,1,45,0,0,1,12,0,2,7,2,3,1,1,0,0.7142857,0.5714286,1,1,4512.237,1,0,1,0,0,3,0.5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000025,1,402,6113.933,82.99368,893.4766,117.2273,25.4842,20.38736,9,-1.525582,0.5728371,-0.4982523,0.2936676,100,98.97959,85.71429,2,1,6,9,1,45,0,0,1,12,0,2,7,2,3,1,1,0,0.7142857,0.5714286,1,1,4512.237,1,0,1,0,0,3,0.5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000026,0,402,5898.066,79.287,2184.469,45,16.66667,100,8,,,,-0.0907046,100,100,100,0,0,5,5,1,57,0,1,0,7,0,2,3,0,2,0,0,1,0.6666667,0.6666667,0,0,5898.066,0,0,1,0,0,3,0.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000026,1,402,7028.263,65.45185,930.6279,45.87156,15.29052,1243.629,8,,,,0.5215721,100,84.28571,50,1,0,10,11,1,57,0,1,0,7,0,2,3,0,2,0,0,1,0.6666667,0.6666667,0,0,5898.066,0,0,1,0,0,3,0.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000028,0,402,2803.816,62.54511,1246.141,0,20.83333,13.33333,8,,,,0.7441515,66.66667,96.71269,75,5,0,10,15,1,58,0,1,0,2,1,3,4,0,3,0,0,1,0.75,0.5,0,1,2803.816,0,0,1,0,0,4,0.5,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
402000028,1,402,11503.1,62.85184,4950.967,1253.823,316.0041,876.6565,8,,,,0.3145261,100,99.10715,60,2,0,0,2,1,58,0,1,0,2,1,3,4,0,3,0,0,1,0.75,0.5,0,1,2803.816,0,0,1,0,0,4,0.5,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
402000029,0,402,3964.033,86.29343,2057.283,35,8.333333,0,7,,,,1.33521,100,100,100,0,0,3,3,1,73,1,0,1,0,0,2,4,0,2,0,0,1,0.75,0.25,0,0,3964.033,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000029,1,402,3321.456,89.78009,1224.16,111.1111,0,44.85219,7,,,,0.0855981,100,100,100,0,0,8,8,1,73,1,0,1,0,0,2,4,0,2,0,0,1,0.75,0.25,0,0,3964.033,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000030,0,402,5348.247,46.6336,2878.397,20.83333,0,2333.333,9,,,,-0.5271814,100,50.69033,50,0,0,0,0,1,57,0,0,0,8,1,1,2,0,1,0,0,1,0.5,0,1,1,5348.247,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000030,1,402,,,,,,,,,,,,,,,,,,,1,57,0,0,0,8,1,1,2,0,1,0,0,1,0.5,0,1,1,5348.247,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000031,0,402,4230.324,77.07424,1235.951,5,20.83333,0,9,,,,-0.175782,100,100,100,1,1,5,7,1,70,1,0,1,6,0,1,3,0,1,0,0,1,0.6666667,0.3333333,0,0,4230.324,0,0,1,1,0,3,2,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
402000031,1,402,10255.92,73.46452,4830.558,45.87156,101.9368,265.0357,11,,,,0.0855981,100,98.57143,60,3,3,12,18,1,70,1,0,1,6,0,1,3,0,1,0,0,1,0.6666667,0.3333333,0,0,4230.324,0,0,1,1,0,3,2,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
402000032,0,402,3727.997,75.61246,1775.236,120.8333,83.33334,100,8,,,,-0.576083,100,100,100,0,0,1,1,1,70,1,1,0,3,0,2,3,0,2,0,0,0,1,0.6666667,0,0,3727.997,1,0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
402000032,1,402,4738.44,86.35017,2054.858,71.35576,104.4852,61.16208,9,,,,-0.492655,100,100,100,0,0,5,5,1,70,1,1,0,3,0,2,3,0,2,0,0,0,1,0.6666667,0,0,3727.997,1,0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
402000033,0,402,9814.257,82.6358,3825.097,5,37.5,16.66667,10,,,,0.5823722,100,100,100,1,1,10,12,1,69,1,0,1,3,0,2,7,0,2,3,0,1,0.4285714,0.4285714,3,4,9814.257,0,0,1,0,0,2,1.5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000033,1,402,8968.388,79.16853,1806.389,458.7156,152.9052,81.54944,9,,,,0.3188404,75,97.22222,90.9091,2,2,3,7,1,69,1,0,1,3,0,2,7,0,2,3,0,1,0.4285714,0.4285714,3,4,9814.257,0,0,1,0,0,2,1.5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000034,0,402,5443.867,66.81281,64.80794,375,0,11.66667,5,,,,0.6856406,100,98.90423,66.66667,0,0,2,2,1,57,0,1,0,0,0,5,6,0,5,0,0,1,0.8333333,0.3333333,0,1,5443.867,0,0,1,0,0,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000034,1,402,26530.29,50.85954,4113.626,1223.242,891.947,112.1305,9,,,,1.206778,100,97.76786,87.5,8,2,5,15,1,57,0,1,0,0,0,5,6,0,5,0,0,1,0.8333333,0.3333333,0,1,5443.867,0,0,1,0,0,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000035,0,402,3655.843,70.70899,1285.975,20,0,40,9,,,,1.12795,100,95.39777,80,0,2,0,2,1,72,1,1,0,0,0,4,5,0,4,0,0,0,1,0.6,0,0,3655.843,0,0,1,0,0,2,0.5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
402000035,1,402,5976.646,73.33488,2202.873,66.25892,73.90418,28.5423,10,,,,0.0215205,100,98.21429,75,2,3,1,6,1,72,1,1,0,0,0,4,5,0,4,0,0,0,1,0.6,0,0,3655.843,0,0,1,0,0,2,0.5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
402000036,0,402,5693.146,57.49861,1814.879,35,18.33333,0,9,-1.07189,1.525379,0.3580299,-0.2745962,100,92.32961,66.66667,0,2,2,4,1,74,1,1,0,0,1,2,4,1,1,1,0,0,0.75,0.5,1,1,5693.146,0,0,1,1,0,2,0.1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
402000036,1,402,9975.933,62.51836,4977.376,40.77472,48.41998,927.6249,12,-1.428748,1.483997,0.3115318,-0.1801637,100,83.33334,66.66667,0,0,7,7,1,74,1,1,0,0,1,2,4,1,1,1,0,0,0.75,0.5,1,1,5693.146,0,0,1,1,0,2,0.1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
402000038,0,402,5139.513,58.63746,2067.62,1245.833,0,0,11,,,,0.4346614,100,100,100,3,0,4,7,1,60,0,1,0,0,0,1,3,0,1,1,0,1,0.3333333,0.6666667,0,2,5139.513,0,0,1,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000038,1,402,7172.263,83.26462,2258.229,560.6524,76.4526,61.16208,11,,,,0.5618916,100,95.2381,33.33334,2,3,9,14,1,60,0,1,0,0,0,1,3,0,1,1,0,1,0.3333333,0.6666667,0,2,5139.513,0,0,1,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000041,0,402,5979.69,71.9049,2167.864,104.1667,41.66667,0,8,,,,-0.0285211,100,100,100,1,3,6,10,1,60,0,1,0,0,0,3,5,0,3,1,0,1,0.6,0.4,1,2,5979.69,0,0,1,0,0,4,3.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000041,1,402,,,,,,,,,,,,,,,,,,,1,60,0,1,0,0,0,3,5,0,3,1,0,1,0.6,0.4,1,2,5979.69,0,0,1,0,0,4,3.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000042,0,402,5830.42,72.33475,2095.12,0,0,0,9,,,,-0.5271814,0,90.68595,50,0,0,1,1,1,55,0,0,1,7,1,1,6,0,1,3,1,1,0.1666667,0.1666667,0,5,5830.42,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000042,1,402,3165.127,84.09013,346.4319,0,0,91.74312,5,,,,,,100,33.33334,2,0,0,2,1,55,0,0,1,7,1,1,6,0,1,3,1,1,0.1666667,0.1666667,0,5,5830.42,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000043,0,402,2943.403,63.1096,994.8565,27.5,0,50,9,0.4911787,2.585856,2.126983,-0.7051872,50,100,100,0,2,4,6,1,55,0,1,0,4,0,3,6,1,4,0,0,1,0.8333333,0.6666667,0,1,2943.403,0,0,1,1,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000043,1,402,5912.123,69.61098,2415.829,117.2273,58.61366,38.73598,12,-1.684845,0.8736532,-0.3515207,-0.2072014,100,100,100,2,0,8,10,1,55,0,1,0,4,0,3,6,1,4,0,0,1,0.8333333,0.6666667,0,1,2943.403,0,0,1,1,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
402000044,0,402,9445.483,85.03694,3462.495,85,62.5,66.66666,9,,,,0.5664424,100,100,100,3,2,4,9,1,83,1,0,1,0,0,4,7,0,4,1,0,0,0.8571429,0.2857143,1,1,9445.483,0,0,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000044,1,402,8934.557,77.06736,2714.73,50.9684,0,101.9368,11,,,,0.503551,100,82.14285,62.5,1,0,6,7,1,83,1,0,1,0,0,4,7,0,4,1,0,0,0.8571429,0.2857143,1,1,9445.483,0,0,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000046,0,402,8490.233,21.9299,1974.473,5516.667,166.6667,66.66666,7,,,,1.297089,100,97.53452,75,0,0,0,0,1,82,1,1,0,2,0,3,4,0,3,0,0,0,1,0.25,0,0,8490.233,0,0,1,1,0,3,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000046,1,402,10836.82,80.40151,3985.578,91.74312,99.38838,305.8104,12,,,,0.5251956,100,99.60317,30,3,12,8,23,1,82,1,1,0,2,0,3,4,0,3,0,0,0,1,0.25,0,0,8490.233,0,0,1,1,0,3,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000047,0,402,6089.433,68.97358,2134.44,66.66666,28.33333,400,9,,,,0.5677513,100,100,100,0,1,1,2,1,71,1,1,0,5,0,2,3,0,2,0,0,0,1,0.6666667,0,0,6089.433,1,0,0,0,0,2,0.5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000047,1,402,5096.287,94.62943,1695.964,15.29052,15.29052,30.58104,12,,,,0.8279402,100,100,50,3,0,4,7,1,71,1,1,0,5,0,2,3,0,2,0,0,0,1,0.6666667,0,0,6089.433,1,0,0,0,0,2,0.5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
402000048,0,402,4063.447,81.62479,1108.695,8.333333,1.666667,116.6667,10,,,,-1.01767,100,100,100,1,0,4,5,1,45,0,0,0,0,0,0,2,0,1,0,1,0,0.5,0.5,0,0,4063.447,1,0,1,0,0,2,0.5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
402000048,1,402,9569.34,81.33692,4239.292,15.29052,40.77472,366.9725,12,,,,-0.7662365,100,80.95238,0,3,3,15,21,1,45,0,0,0,0,0,0,2,0,1,0,1,0,0.5,0.5,0,0,4063.447,1,0,1,0,0,2,0.5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
402000050,0,402,14791.06,27.28378,1428.321,30.83333,33.33333,666.6667,7,,,,0.0072512,75,93.42538,85.71429,4,5,3,12,1,60,0,0,1,7,0,1,7,0,4,1,1,1,0.5714286,0.1428571,1,2,14791.06,0,0,1,0,0,2,0.5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000050,1,402,,,,,,,,,,,,,,,,,,,1,60,0,0,1,7,0,1,7,0,4,1,1,1,0.5714286,0.1428571,1,2,14791.06,0,0,1,0,0,2,0.5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000051,0,402,11726.44,35.7435,2023.053,2560,500,0,9,1.367366,-1.663426,-0.1786056,0.9304374,100,100,100,0,0,0,0,1,68,1,0,0,0,0,2,3,1,1,0,0,0,1,0,0,0,11726.44,1,0,0,0,0,2,1.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
402000051,1,402,6115.398,70.2419,1677.776,20.38736,57.08461,193.6799,10,-1.27692,0.175458,-0.6505063,-0.1745498,100,96.42857,62.5,3,3,3,9,1,68,1,0,0,0,0,2,3,1,1,0,0,0,1,0,0,0,11726.44,1,0,0,0,0,2,1.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
402000052,0,402,6074.467,64.8666,934.5333,100,100,100,7,,,,0.7542269,100,100,80,1,0,2,3,1,63,0,0,1,8,1,3,5,0,3,0,1,1,0.6,0.2,1,2,6074.467,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
402000052,1,402,12281.14,57.68398,3305.578,1554.536,993.8838,428.1346,11,,,,0.6605582,100,78.57143,50,2,0,0,2,1,63,0,0,1,8,1,3,5,0,3,0,1,1,0.6,0.2,1,2,6074.467,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
