hhcode,year,location,expenditure,food,micro,education1,education2,health,diversity,stunting,wasting,schooling,enrolled,illness1,illness2,treated,head_age,elderly,head_sex,head_married,head_educ,head_sick,ovc,hhsize,age_5under,age_0617,age_1834,age_3549,age_5064,depend_ratio,sex_ratio,adult_educ,non_active,initial_exp,agriculture,salaried,casual,self,transfers,rooms,land,livestock,water,bike,radio,phone,mosquito,road,market,communication,electricity,district1,district2,district3,district4,district5,district6,sample_nutrition,sample_education
304000066,1,304,4877.036,3347.474,1853.823,84.09786,68.80734,40.77472,8,,,-.5703411,100,96.42857,50,1,65,1,1,0,0,0,1,2,0,1,0,0,0,1,.5,0,0,2988.366,0,0,1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000067,0,304,3595.717,2316.55,541.25,75,129.1667,33.33333,8,,,-.1574056,100,88.49442,75,1,69,1,1,0,0,1,3,4,0,3,0,0,0,1,.5,0,0,3595.717,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000067,1,304,5921.549,3257.431,1059.327,20.89705,61.16208,2079.511,7,,,.474286,100,100,75,1,69,1,1,0,0,1,3,4,0,3,0,0,0,1,.5,0,0,3595.717,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000068,0,304,3516.833,1948.5,692.8,66.66666,137.5,400,9,,,.9726781,0,67.12689,66.66667,1,68,1,1,0,0,1,2,3,0,2,0,0,0,1,.6666667,0,0,3516.833,0,0,1,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000068,1,304,,,,,,,,,,,,,,1,68,1,1,0,0,1,2,3,0,2,0,0,0,1,.6666667,0,0,3516.833,0,0,1,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000069,0,304,3531.05,1667.05,129.9,37.5,35,10,4,,,-.742982,100,100,100,1,55,0,1,0,0,0,4,6,0,4,1,0,1,.6666667,.3333333,0,2,3531.05,1,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000069,1,304,3312.977,2277.553,344.2814,30.83588,37.20693,183.4862,6,,,-.1696723,100,83.92857,33.33334,1,55,0,1,0,0,0,4,6,0,4,1,0,1,.6666667,.3333333,0,2,3531.05,1,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000070,0,304,2947.354,2355.52,666.82,29.16667,0,16.66667,9,,,.3053743,100,92.32961,66.66667,1,73,1,0,1,0,1,1,3,0,1,0,0,0,1,.3333333,0,0,2947.354,0,0,1,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000070,1,304,5746.377,4639.854,1197.04,45.87156,104.4852,81.54944,10,,,.3734695,100,86.42857,40,1,73,1,0,1,0,1,1,3,0,1,0,0,0,1,.3333333,0,0,2947.354,0,0,1,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000072,0,304,2115.317,1753.65,995.9,10,0,66.66666,6,,,.3370652,66.66667,100,100,1,66,1,1,0,0,0,3,4,0,3,0,0,0,1,.5,0,0,2115.317,0,0,1,1,0,1,.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000072,1,304,5696.463,4330,1588.991,861.366,28.03262,4.077472,11,,,1.545761,100,83.33334,66.66667,1,66,1,1,0,0,0,3,4,0,3,0,0,0,1,.5,0,0,2115.317,0,0,1,1,0,1,.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000073,0,304,3826.583,1407.25,0,2250,0,33.33333,3,,,,,100,100,1,70,1,1,0,0,0,2,3,0,2,0,0,0,1,.6666667,0,0,3826.583,1,0,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000073,1,304,4873.827,2086.875,728.2875,152.9052,479.1029,1365.953,8,,,,,81.42857,33.33334,1,70,1,1,0,0,0,2,3,0,2,0,0,0,1,.6666667,0,0,3826.583,1,0,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000074,0,304,9687.633,2208.3,562.9,33.33333,0,6666.667,6,,,-.6608539,100,100,100,1,30,0,0,1,6,0,2,3,0,2,1,0,0,.6666667,.3333333,0,0,9687.633,0,1,1,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000074,1,304,,,,,,,,,,,,,,1,30,0,0,1,6,0,2,3,0,2,1,0,0,.6666667,.3333333,0,0,9687.633,0,1,1,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000075,0,304,7828.693,4836.61,2316.55,1583.333,115,0,10,,,.027342,66.66667,100,100,1,58,0,1,0,0,0,3,5,0,3,1,0,1,.6,.6,1,0,7828.693,1,0,1,0,0,2,.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000075,1,304,8659.016,5039.75,1424.795,114.6789,63.7105,142.7115,11,,,-.0910613,100,92.85715,50,1,58,0,1,0,0,0,3,5,0,3,1,0,1,.6,.6,1,0,7828.693,1,0,1,0,0,2,.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000076,0,304,2253.866,1472.2,216.5,0,0,50,6,,,,,100,100,1,61,0,1,0,0,0,1,2,0,1,0,0,1,.5,1,0,1,2253.866,0,0,1,0,0,2,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
304000076,1,304,,,,,,,,,,,,,,1,61,0,1,0,0,0,1,2,0,1,0,0,1,.5,1,0,1,2253.866,0,0,1,0,0,2,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
304000077,0,304,1710.25,974.25,43.3,25.83333,0,66.66666,5,,,-.175782,100,100,100,1,60,0,1,1,2,0,1,2,0,1,0,0,1,.5,.5,0,0,1710.25,1,0,1,0,0,2,.2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000077,1,304,13750.42,12367.65,4316.758,275.2294,88.17533,81.54944,11,,,-.1157716,100,82.14286,62.5,1,60,0,1,1,2,0,1,2,0,1,0,0,1,.5,.5,0,0,1710.25,1,0,1,0,0,2,.2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000078,0,304,5662.896,4031.23,974.25,32.5,25,133.3333,6,,,,,76.98882,33.33334,1,55,0,1,0,0,0,2,3,0,2,0,0,1,.6666667,.3333333,0,0,5662.896,0,0,1,0,0,3,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000078,1,304,6573.211,4475.658,1483.058,1057.594,25.4842,95.82059,11,,,,,95,20,1,55,0,1,0,0,0,2,3,0,2,0,0,1,.6666667,.3333333,0,0,5662.896,0,0,1,0,0,3,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000079,0,304,5821.2,4936.2,2502.74,15,37.5,96.66666,12,,,-.2745962,0,93.42538,0,1,80,1,1,0,0,1,1,3,0,1,0,0,1,.6666667,.6666667,0,0,5821.2,1,0,0,0,0,3,2.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000079,1,304,11806.25,8567.309,4131.376,97.45158,39.75535,61.16208,11,,,-.1509533,66.66667,83.33334,33.33334,1,80,1,1,0,0,1,1,3,0,1,0,0,1,.6666667,.6666667,0,0,5821.2,1,0,0,0,0,3,2.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000080,0,304,1941.123,1355.29,216.5,0,0,0,5,,,.379411,100,94.24721,75,1,62,0,1,0,3,1,3,4,0,3,0,0,1,.75,.25,0,1,1941.123,0,0,1,0,0,3,1.5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000080,1,304,6095.268,4160.508,1377.125,76.4526,71.35576,20.38736,10,,,-.3119132,100,92.85715,50,1,62,0,1,0,3,1,3,4,0,3,0,0,1,.75,.25,0,1,1941.123,0,0,1,0,0,3,1.5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000082,0,304,7478.934,5715.6,2273.25,33.33333,12.5,666.6667,8,,,,,100,100,1,85,1,1,0,0,0,1,2,0,1,0,0,0,1,.5,0,0,7478.934,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000082,1,304,6474.648,5124.495,1774.373,7.64526,40.77472,101.9368,11,,,,,91.07143,0,1,85,1,1,0,0,0,1,2,0,1,0,0,0,1,.5,0,0,7478.934,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000083,0,304,1671.797,1130.13,458.98,33.33333,8.333333,0,6,,,,,100,100,1,63,0,1,0,0,0,1,2,0,1,0,0,1,.5,.5,0,0,1671.797,1,0,1,0,0,2,.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000083,1,304,,,,,,,,,,,,,,1,63,0,1,0,0,0,1,2,0,1,0,0,1,.5,.5,0,0,1671.797,1,0,1,0,0,2,.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000084,0,304,3439.9,2294.9,562.9,0,0,233.3333,7,,,,,100,100,1,64,0,1,0,0,0,1,2,0,1,0,0,1,.5,1,0,0,3439.9,0,0,1,0,0,2,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000084,1,304,5876.985,4737.841,2727.768,16.81957,35.67788,163.0989,10,,,,,62.5,50,1,64,0,1,0,0,0,1,2,0,1,0,0,1,.5,1,0,0,3439.9,0,0,1,0,0,2,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000086,0,304,5030.95,714.45,303.1,112.5,0,3666.667,7,,,,,72.05786,0,1,61,0,1,0,0,1,1,2,0,1,0,0,1,.5,1,0,0,5030.95,1,0,1,0,0,2,.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000086,1,304,,,,,,,,,,,,,,1,61,0,1,0,0,1,1,2,0,1,0,0,1,.5,1,0,0,5030.95,1,0,1,0,0,2,.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000087,0,304,6729.73,5979.73,2706.25,0,0,0,11,,,,,94.24721,75,1,76,1,1,0,4,1,2,4,0,2,1,0,0,.75,.25,0,1,6729.73,0,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000087,1,304,5131.478,3601.712,1204.985,662.5892,196.2283,61.16208,8,,,,,91.96429,25,1,76,1,1,0,4,1,2,4,0,2,1,0,0,.75,.25,0,1,6729.73,0,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000088,0,304,5174.417,2489.75,736.1,1333.333,120.8333,0,11,,,-.3325064,100,100,100,1,72,1,1,0,0,0,2,4,0,2,1,0,0,.75,1,1,1,5174.417,1,0,1,0,0,2,.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000088,1,304,17517.69,10791.9,2409.969,107.0336,208.4608,962.2834,11,,,1.615889,50,100,66.66667,1,72,1,1,0,0,0,2,4,0,2,1,0,0,.75,1,1,1,5174.417,1,0,1,0,0,2,.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000089,0,304,9661.494,3689.16,1645.4,25,100,766.6667,7,,,-.5967261,100,89.48061,40,1,55,0,1,0,0,0,2,5,0,2,2,0,1,.4,.6,2,3,9661.494,1,0,1,0,0,2,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000089,1,304,16415.66,10248.99,6064.648,50.9684,632.0082,285.423,10,,,.0855981,100,87.85714,60,1,55,0,1,0,0,0,2,5,0,2,2,0,1,.4,.6,2,3,9661.494,1,0,1,0,0,2,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000090,0,304,8853.457,5035.79,1342.3,175,252.5,0,8,,,1.295015,66.66667,100,100,1,57,0,0,1,0,0,1,7,0,3,3,0,1,.4285714,.1428571,1,4,8853.457,1,0,0,0,0,3,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000090,1,304,12214.63,9337.97,3283.915,137.6147,81.54944,61.16208,11,,,-.0897085,100,91.66666,85.71429,1,57,0,0,1,0,0,1,7,0,3,3,0,1,.4285714,.1428571,1,4,8853.457,1,0,0,0,0,3,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000091,0,304,6218.26,2693.26,1402.92,1750,741.6667,43.33333,6,,,2.408932,100,76.98882,33.33334,1,60,0,1,0,0,1,2,3,0,2,0,0,1,.6666667,.6666667,0,1,6218.26,0,0,1,0,0,3,.5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000091,1,304,4938.844,2640.373,609.1132,866.4628,101.9368,40.77472,7,,,1.792785,100,96.42857,75,1,60,0,1,0,0,1,2,3,0,2,0,0,1,.6666667,.6666667,0,1,6218.26,0,0,1,0,0,3,.5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000092,0,304,3926.85,3658.85,822.7,0,50,100,4,3.116742,1.102456,.1918767,100,100,100,1,55,0,1,0,0,0,3,4,1,2,0,0,1,.75,.25,0,0,3926.85,0,0,1,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
304000092,1,304,8895.515,5296.636,1059.327,133.0275,103.9755,173.2926,6,,,-.3580749,100,97.32143,75,1,55,0,1,0,0,0,3,4,1,2,0,0,1,.75,.25,0,0,3926.85,0,0,1,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
304000094,0,304,3228.573,2502.74,887.65,66.66666,52.5,16.66667,8,,,.0274148,80,100,100,1,54,0,1,0,0,0,5,6,0,5,0,0,1,.8333333,.5,0,0,3228.573,0,0,1,1,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000094,1,304,9046.077,6882.979,3601.712,81.54944,50.9684,114.1692,10,,,1.485058,100,86.60715,25,1,54,0,1,0,0,0,5,6,0,5,0,0,1,.8333333,.5,0,0,3228.573,0,0,1,1,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000095,0,304,3166.567,2294.9,216.5,33.33333,83.33334,0,5,,,,,100,100,1,84,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,3166.567,0,0,0,0,0,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000095,1,304,,,,,,,,,,,,,,1,84,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,3166.567,0,0,0,0,0,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000097,0,304,2791.097,2039.43,692.8,0,10,66.66666,5,,,.4809131,100,100,100,1,73,1,1,0,0,0,1,3,0,1,1,0,0,.6666667,.6666667,1,1,2791.097,1,0,0,0,0,2,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000097,1,304,13696.03,9790.832,5640.917,0,45.87156,244.6483,12,,,-.43977,100,65.71429,16.66667,1,73,1,1,0,0,0,1,3,0,1,1,0,0,.6666667,.6666667,1,1,2791.097,1,0,0,0,0,2,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000098,0,304,2282.15,1537.15,606.2,0,0,0,5,,,-2.194878,100,100,100,1,90,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,2282.15,0,0,1,0,0,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000098,1,304,4268.114,3283.915,1178.501,0,0,348.6238,7,,,,,100,100,1,90,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,2282.15,0,0,1,0,0,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000099,0,304,6361.4,5325.9,2641.3,37.5,0,46.66667,10,1.613041,.6023832,.4256479,100,80.27613,80,1,71,1,1,0,0,0,2,7,2,2,2,0,0,.7142857,.8571429,1,0,6361.4,0,0,1,0,0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
304000099,1,304,3177.452,2542.385,582.6299,10.19368,22.93578,6.116208,10,.1956906,-.2089859,.0794425,100,100,50,1,71,1,1,0,0,0,2,7,2,2,2,0,0,.7142857,.8571429,1,0,6361.4,0,0,1,0,0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
304000100,0,304,6392.06,3710.81,1515.5,745.8333,278.3333,400,9,,,-.2674703,33.33334,95.39777,80,1,71,1,1,0,2,1,3,5,0,3,1,0,0,.8,.2,1,1,6392.06,0,0,1,1,0,4,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000100,1,304,5915.606,3959.236,1085.81,1325.178,81.54944,163.0989,9,,,.7639942,100,94.64285,50,1,71,1,1,0,2,1,3,5,0,3,1,0,0,.8,.2,1,1,6392.06,0,0,1,1,0,4,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000101,0,304,6702.55,3182.55,1472.2,0,0,116.6667,5,,,,,100,100,1,57,0,1,0,0,0,1,2,0,1,0,0,1,.5,1,0,0,6702.55,1,0,1,0,0,2,.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000101,1,304,,,,,,,,,,,,,,1,57,0,1,0,0,0,1,2,0,1,0,0,1,.5,1,0,0,6702.55,1,0,1,0,0,2,.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000102,0,304,5696.423,2481.09,489.29,1327.5,62.5,66.66666,7,,,-.1284167,100,95.06903,66.66667,1,60,0,1,0,0,0,4,6,0,4,1,0,1,.6666667,.5,1,1,5696.423,0,0,1,0,0,2,.5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
304000102,1,304,4509.217,2327.872,426.3792,85.62691,17.83894,305.8104,8,,,1.694093,100,85,60,1,60,0,1,0,0,0,4,6,0,4,1,0,1,.6666667,.5,1,1,5696.423,0,0,1,0,0,2,.5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
304000103,0,304,15251.03,7317.7,2338.2,33.33333,150,250,8,,,-.2643738,75,100,100,1,55,0,1,0,0,0,4,8,0,4,3,0,1,.5,.375,3,2,15251.03,1,0,1,0,0,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000103,1,304,4464.271,2714.526,635.5963,20.38736,603.9755,112.1305,7,,,.0774607,100,98.46939,85.71429,1,55,0,1,0,0,0,4,8,0,4,3,0,1,.5,.375,3,2,15251.03,1,0,1,0,0,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
304000104,0,304,3598.727,2087.06,129.9,91.66666,0,73.33334,6,,,1.739216,100,69.59238,62.5,1,79,1,0,1,1,1,5,8,0,5,1,0,0,.875,.5,1,1,3598.727,0,1,0,0,0,3,7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000104,1,304,8525.933,7362.324,2012.722,50.9684,0,50.9684,9,,,-.1364264,66.66667,71.93877,12.5,1,79,1,0,1,1,1,5,8,0,5,1,0,0,.875,.5,1,1,3598.727,0,1,0,0,0,3,7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000105,0,304,6471.724,5447.14,2416.14,125,65,0,12,,,-.3995211,80,98.90423,50,1,75,1,1,0,3,1,5,6,0,5,0,0,0,1,.5,0,0,6471.724,1,0,1,0,0,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
304000105,1,304,8777.859,7839.021,6872.385,112.3853,35.67788,159.0214,9,,,-.2266367,50,66.96429,50,1,75,1,1,0,3,1,5,6,0,5,0,0,0,1,.5,0,0,6471.724,1,0,1,0,0,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
304000106,0,304,8496.75,5304.25,1385.6,1858.333,391.6667,23.33333,9,,,1.111656,100,94.36461,71.42857,1,75,1,0,1,7,1,5,7,0,5,0,0,1,.8571429,.2857143,0,0,8496.75,0,0,1,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000106,1,304,5811.036,3673.217,847.4617,1070.336,30.58104,183.4862,8,,,1.02978,100,96.42857,50,1,75,1,0,1,7,1,5,7,0,5,0,0,1,.8571429,.2857143,0,0,8496.75,0,0,1,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000107,0,304,4381.664,2385.83,216.5,36.66667,69.16666,333.3333,6,,,-.1392573,100,100,100,1,73,1,0,1,0,0,2,6,0,2,2,0,1,.5,.3333333,1,3,4381.664,0,0,1,0,0,2,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000107,1,304,11593.07,10196.02,4899.388,152.9052,76.4526,20.38736,10,,,.3130462,100,79.91071,22.22222,1,73,1,0,1,0,0,2,6,0,2,2,0,1,.5,.3333333,1,3,4381.664,0,0,1,0,0,2,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000108,0,304,1707.217,1450.55,562.9,11.66667,0,16.66667,6,,,-1.01767,0,100,100,1,67,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,1707.217,1,0,1,0,0,1,.25,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000108,1,304,,,,,,,,,,,,,,1,67,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,1707.217,1,0,1,0,0,1,.25,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000109,0,304,5363.133,1342.3,173.2,1175,507.5,30,6,,,,,84.65922,66.66667,1,68,1,1,0,1,0,1,3,0,1,1,0,0,.6666667,.3333333,1,1,5363.133,0,0,1,1,0,2,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000109,1,304,,,,,,,,,,,,,,1,68,1,1,0,1,0,1,3,0,1,1,0,0,.6666667,.3333333,1,1,5363.133,0,0,1,1,0,2,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
304000110,0,304,1192.257,749.09,129.9,29.16667,0,0,5,,,,,100,100,1,66,1,1,0,0,0,1,2,0,1,0,0,0,1,.5,0,0,1192.257,0,0,1,0,0,2,.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000110,1,304,,,,,,,,,,,,,,1,66,1,1,0,0,0,1,2,0,1,0,0,0,1,.5,0,0,1192.257,0,0,1,0,0,2,.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000111,0,304,6022.417,4438.25,2208.3,8.333333,33.33333,150,9,,,,,100,100,1,61,0,1,0,0,0,1,2,0,1,0,0,1,.5,1,0,0,6022.417,1,0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000111,1,304,5660.885,3670.569,820.9786,11.21305,30.58104,183.4862,7,,,,,97.44898,57.14286,1,61,0,1,0,0,0,1,2,0,1,0,0,1,.5,1,0,0,6022.417,1,0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304000113,0,304,2238.273,1809.94,346.4,0,16.66667,0,8,-1.632369,.5639314,-.6310086,0,95.06903,0,1,70,1,1,0,0,1,2,3,1,1,0,0,0,1,.3333333,0,0,2238.273,0,0,1,0,0,2,.25,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
304000113,1,304,,,,,,,,,,,,,,1,70,1,1,0,0,1,2,3,1,1,0,0,0,1,.3333333,0,0,2238.273,0,0,1,0,0,2,.25,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
304000114,0,304,3593.35,3225.85,692.8,7.5,0,33.33333,6,-1.220344,-1.71812,-1.415777,100,100,100,1,61,0,1,0,0,0,3,4,1,2,0,0,1,.75,.75,0,1,3593.35,1,0,1,0,0,2,.1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
304000114,1,304,8996.614,7709.254,2820.459,25.22936,43.32314,152.9052,10,-1.663601,-.7519002,-.2804674,100,50,50,1,61,0,1,0,0,0,3,4,1,2,0,0,1,.75,.75,0,1,3593.35,1,0,1,0,0,2,.1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
304000115,0,304,4850.313,2190.98,394.03,2000,0,133.3333,8,-1.231202,-.0729265,.0958914,100,94.52115,85.71429,1,26,0,0,1,7,0,2,9,3,2,4,0,0,.5555556,.3333333,3,1,4850.313,1,0,1,0,0,3,.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
304000115,1,304,4627.863,2470.881,238.3486,1126.911,423.0377,101.9368,6,-.4705346,-.3591306,.149822,100,92.85714,12.5,1,26,0,0,1,7,0,2,9,3,2,4,0,0,.5555556,.3333333,3,1,4850.313,1,0,1,0,0,3,.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
304000116,0,304,1579.35,1277.35,519.6,25,0,70,5,-3.708004,.130806,,,50.69033,75,1,58,0,1,0,0,0,2,4,2,0,1,0,1,.5,.5,0,2,1579.35,1,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
304000116,1,304,2115.596,1456.575,450.2141,10.19368,10.19368,67.27829,7,-.417913,-.0035108,,,87.5,50,1,58,0,1,0,0,0,2,4,2,0,1,0,1,.5,.5,0,2,1579.35,1,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
304000117,0,304,5726.923,4646.09,866,50,0,66.66666,5,,,-.6134501,60,100,100,1,66,1,0,1,0,0,5,8,0,5,1,0,1,.75,.25,1,1,5726.923,0,1,0,0,0,3,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
304000117,1,304,10275.62,8495.804,3575.229,160.5505,137.6147,179.4088,10,,,-.5695885,100,95,60,1,66,1,0,1,0,0,5,8,0,5,1,0,1,.75,.25,1,1,5726.923,0,1,0,0,0,3,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
304000118,0,304,7637.057,4472.89,866,1266.667,375,483.3333,7,,,1.466151,100,100,100,1,61,0,0,1,6,0,3,6,0,3,2,0,1,.5,.1666667,1,2,7637.057,1,0,0,0,0,3,5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000118,1,304,4432.977,4038.685,820.9786,7.135576,0,10.19368,7,,,1.128008,100,100,100,1,61,0,0,1,6,0,3,6,0,3,2,0,1,.5,.1666667,1,2,7637.057,1,0,0,0,0,3,5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000119,0,304,2628.8,1558.8,346.4,50,66.66666,33.33333,6,,,.1197866,100,100,100,1,66,1,1,0,0,0,2,3,0,2,0,0,0,1,.3333333,0,0,2628.8,1,0,1,0,0,2,.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000119,1,304,6985.413,5045.046,476.6973,152.9052,207.4414,305.8104,6,,,3.148575,100,94.44444,90.9091,1,66,1,1,0,0,0,2,3,0,2,0,0,0,1,.3333333,0,0,2628.8,1,0,1,0,0,2,.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
304000120,0,304,4994.95,1796.95,346.4,1550,416.6667,333.3333,6,,,.4809131,100,100,100,1,56,0,0,1,4,0,1,6,0,1,3,0,2,.1666667,.3333333,0,3,4994.95,0,0,1,0,0,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
